Block ID,Block Bid,Builder ID,Transaction ID,Transaction GAS,Transaction MEV
,,,11602,36.817,59.9897
,,,11595,36.5387,0
202,180.5,4
,,,11614,65.4087,70.7279
,,,11610,60.1755,16.5506
,,,11607,59.2738,0
,,,11609,48.4467,80.7183
,,,11603,34.6979,0
,,,11596,14.8643,4.69838
,,,11608,14.0766,0
,,,11613,3.47448,8.22302
203,211,2
,,,11611,84.757,11.5805
,,,11620,71.4062,15.6404
,,,11622,70.5734,36.8148
,,,11623,38.5162,87.6683
,,,11606,33.175,70.8626
,,,2311,4.8699,0
,,,11562,4.8599,62.0624
,,,-2311,4.8499,0
,,,11544,3.03114,0
,,,2312,2.70422,0
204,321.5,3
,,,11630,99.3043,53.6712
,,,11619,85.3545,0
,,,11627,71.167,90.5225
,,,11616,53.0137,55.7578
,,,11612,30.3409,0
,,,11621,30.1969,9.99166
,,,11618,21.5138,90.1915
,,,11617,13.2707,75.1229
,,,11629,4.29959,0
205,148,3
,,,11635,92.2734,0
,,,11639,88.6236,0
,,,11633,32.1675,66.7479
,,,11638,29.9151,28.8802
,,,11636,4.79514,0
206,213,3
,,,11641,97.1685,51.0517
,,,11644,93.3918,0
,,,11640,66.8827,0
,,,11643,37.0859,52.7581
,,,11646,32.2756,0
,,,11647,7.85829,0
207,340,1
,,,11654,85.4274,38.2441
,,,11650,83.9828,71.4816
,,,11652,69.3994,24.9106
,,,11649,59.7573,0
,,,11642,48.2006,38.4873
,,,11628,41.8769,0.29226
,,,11624,41.694,0
,,,11637,33.179,18.6281
,,,11626,26.9849,0
,,,11631,24.1005,5.41986
208,278.5,3
,,,11659,90.4152,0
,,,11651,87.563,0
,,,11661,85.0069,0
,,,11648,62.2832,54.9044
,,,11663,32.4697,0
,,,11655,10.6738,0
209,332,2
,,,11662,98.6781,0
,,,11657,89.2372,0
,,,11660,70.3876,32.8923
,,,11665,43.1281,6.97613
,,,11664,29.7339,0
,,,11670,28.9011,23.144
,,,11656,25.8714,3.43615
,,,11625,21.2482,0
,,,11632,19.0131,75.1106
,,,11645,16.7228,0
210,305.5,1
,,,11658,96.2712,35.9295
,,,11679,70.7298,0
,,,11674,57.784,0
,,,11677,53.7208,0
,,,11668,34.2547,9.16676
,,,11675,23.4593,62.5708
,,,11667,22.3682,0
,,,11669,12.4803,0
,,,11634,11.4869,0
,,,2324,2.70422,0
211,219,3
,,,11682,98.4505,0
,,,11672,71.1363,0
,,,11678,42.7785,0
,,,11683,32.3572,97.8989
,,,11671,28.8772,0
,,,11673,9.12192,4.53712
,,,11676,6.54254,91.8435
,,,11666,4.16621,0
212,339,2
,,,11692,85.5277,0
,,,11685,73.0699,0
,,,11686,67.8529,0
,,,11691,62.7034,50.3794
,,,11690,50.1845,61.4021
,,,11681,33.075,85.2158
,,,11688,32.3264,56.7291
,,,11689,32.1255,0
,,,11680,24.6469,0
,,,11687,19.8406,22.1507
213,219.5,2
,,,11702,70.1478,0
,,,11696,65.9117,0
,,,11684,52.5988,18.9193
,,,11697,48.0963,0
,,,11699,34.9666,59.4194
,,,11698,31.6183,0
,,,11701,24.5794,0
,,,11694,14.266,18.8803
,,,2327,2.70422,0
,,,11615,2.69422,50.2021
214,293.5,4
,,,11710,71.7827,73.5481
,,,11695,66.4157,25.3181
,,,11709,65.2473,0
,,,11700,57.2067,53.6619
,,,11693,47.9155,0
,,,11705,41.7516,55.3869
,,,11703,38.3649,0
215,340.5,2
,,,11719,83.5091,36.076
,,,11715,74.3246,0
,,,11711,68.8525,27.4695
,,,11714,63.6274,70.1308
,,,11712,54.886,49.5268
,,,11704,49.9175,0
,,,11707,43.8077,0
,,,11708,32.0917,30.5583
,,,11713,30.9257,10.8789
,,,2329,16.0662,0
216,323.5,2
,,,11723,97.8289,0
,,,11721,90.0858,0
,,,11722,83.6824,38.6668
,,,11720,44.7211,79.3536
,,,11724,26.0721,10.638
,,,2331,16.0662,0
,,,11706,16.0562,53.6664
,,,-2331,16.0462,0
,,,11725,12.6879,0
,,,2333,6.34449,0
217,226.5,1
,,,11733,97.2962,0
,,,11732,96.2795,0
,,,11734,53.2998,0
,,,11729,41.4975,15.8605
,,,2335,6.34449,0
,,,11727,6.33449,34.2458
,,,-2335,6.32449,0
,,,2334,5.71621,0
,,,11717,5.70621,88.597
,,,-2334,5.69621,0
218,340,4
,,,11739,94.913,4.7781
,,,11738,94.4124,0
,,,11735,75.5872,77.4691
,,,11730,53.4847,70.2391
,,,11726,52.8182,94.8238
,,,11718,41.6853,90.0673
,,,11731,38.0573,8.2104
,,,11728,37.2276,0
,,,11740,24.5147,0
,,,11716,18.0554,82.938
219,319.5,2
,,,11744,93.6364,20.7126
,,,11750,93.0082,0
,,,11749,78.0974,0
,,,11748,41.2556,0
,,,11737,39.7693,0
,,,11736,23.5693,0
,,,11741,18.9057,20.1465
,,,11742,11.5603,0
,,,11745,5.03927,0
,,,11743,4.11539,0
220,308,4
,,,11754,92.6205,60.6428
,,,11755,91.4701,31.1001
,,,11746,87.3966,77.0851
,,,11751,66.9497,6.97946
,,,11747,66.6974,0
221,340.5,2
,,,11764,89.3199,0
,,,11759,88.5588,0
,,,11753,72.9274,0
,,,11752,72.5882,0
,,,11761,66.8796,0
,,,11763,42.4823,32.5476
,,,11758,29.6659,57.2208
,,,11756,24.2598,55.7899
,,,2336,16.1017,0
,,,11757,13.2802,0
222,269.5,1
,,,11773,79.9344,0
,,,11768,79.0991,0
,,,11769,61.1905,68.4261
,,,11772,29.4873,83.7346
,,,11775,27.749,0
,,,2338,17.7054,0
,,,11760,17.6954,97.2814
,,,-2338,17.6854,0
,,,2337,16.1017,0
,,,11765,16.0917,69.603
223,258,4
,,,11780,88.3202,0
,,,11770,78.0048,94.6388
,,,11782,65.299,85.4519
,,,11762,55.3155,0
,,,11766,41.8351,11.6165
,,,11774,19.4908,0
,,,11767,6.0878,90.9869
,,,11779,5.1983,49.3862
,,,11771,2.78955,5.69575
224,337,2
,,,11787,91.0859,0
,,,11777,74.1436,0
,,,11783,67.1465,43.9343
,,,11791,54.9297,21.9827
,,,11778,50.5626,0
,,,11776,44.3545,10.0208
,,,11789,38.2454,0
,,,11786,33.4997,0
,,,11790,23.7715,0
,,,11781,0.545116,0
225,130,4
,,,11794,79.845,0
,,,11799,78.1731,0
,,,11796,59.4273,5.04881
,,,11784,1.59935,20.6551
226,334,1
,,,11805,90.5376,0
,,,11803,86.3335,0
,,,11800,57.3401,61.7454
,,,11798,44.9205,88.1276
,,,11801,42.2814,0
,,,11795,28.6247,0
,,,11807,27.2899,0
,,,11797,24.5547,0
,,,11806,18.3686,0
,,,11785,18.3606,12.2129
227,182.5,4
,,,11802,74.2419,0
,,,11811,66.1564,95.1557
,,,11813,63.403,24.8696
,,,11814,21.8068,92.8202
,,,11804,14.084,48.2419
,,,11808,13.03,0
,,,11809,9.70582,0
228,340,2
,,,11815,89.3405,0
,,,11821,87.1954,85.9597
,,,11817,79.1884,0
,,,11812,75.896,33.498
,,,11816,70.851,63.774
,,,11810,32.1219,42.7057
,,,11818,31.9124,25.1144
,,,11820,20.4975,0
,,,11822,19.4234,0
,,,11788,14.3842,0
229,335.5,3
,,,11819,95.0302,60.5452
,,,11825,90.841,0
,,,11823,86.5515,0
,,,11824,63.9402,93.1182
,,,11828,42.8729,59.7281
,,,11827,41.8772,0
,,,11826,0.890291,0
230,234.5,1
,,,11830,76.4612,85.9263
,,,11834,61.7698,56.9149
,,,11829,51.1456,0
,,,11838,49.2238,0
,,,11839,37.7336,35.7207
,,,11831,25.743,64.187
,,,11833,23.3891,0
,,,11792,14.0854,0
,,,11793,3.351,0
,,,11653,0.453809,0
231,316.5,4
,,,11836,99.8765,0
,,,11843,90.282,25.1238
,,,11835,87.1604,97.4427
,,,11846,48.7484,10.3531
,,,11832,40.1118,88.6869
,,,11840,33.9989,0
,,,11845,16.3733,56.4073
,,,11837,12.7649,71.3352
232,223.5,1
,,,11844,88.7445,0
,,,11841,77.1832,1.49503
,,,11851,61.6587,0
,,,11854,36.7076,93.7286
,,,11842,23.7731,31.8256
,,,11855,19.2849,13.0837
,,,11847,10.9857,0
,,,2339,6.74933,0
,,,11849,6.73933,73.6834
,,,-2339,6.72933,0
233,283.5,4
,,,11860,80.8681,0
,,,11858,75.8758,0
,,,11861,68.1344,25.2722
,,,11852,55.3245,0
,,,11853,48.9049,0
,,,11850,27.6234,0
,,,11848,8.48859,59.3819
234,317.5,2
,,,11859,87.7343,0
,,,11869,85.3558,98.7832
,,,11863,72.1367,0
,,,11865,71.649,0
,,,11866,45.5897,92.006
,,,11862,39.7332,0
,,,11864,13.7875,23.9458
235,270,3
,,,11872,80.0913,32.56
,,,11868,72.9265,0
,,,11874,64.008,0
,,,11871,58.3089,43.9318
,,,11870,53.8018,0
,,,11867,38.9527,20.8382
,,,11856,10.2346,0
,,,11857,0.960733,70.9045
236,340,2
,,,11887,81.0702,0
,,,11875,73.2721,0
,,,11886,65.1917,72.2049
,,,11873,62.9091,0
,,,11883,57.7013,0
,,,11882,54.6756,0
,,,11885,51.6049,0
,,,11878,43.6713,0
,,,11876,24.2239,0
,,,2342,23.0586,0
237,338,1
,,,11889,89.861,0
,,,11892,71.0341,1.88677
,,,11890,69.0028,29.2978
,,,11888,63.8211,62.864
,,,11893,41.1222,42.8507
,,,2344,23.0586,0
,,,11877,23.0486,98.2658
,,,-2344,23.0386,0
,,,2343,13.2774,0
,,,11881,13.2674,67.9302
238,272,3
,,,11896,99.8493,12.2329
,,,11894,96.8589,83.7995
,,,11900,65.6604,74.9364
,,,11880,48.3476,65.0751
,,,11895,39.836,42.9254
,,,11903,9.70334,42.2199
239,341,2
,,,11909,98.4489,58.1548
,,,11906,78.0236,0
,,,11899,68.6668,0
,,,11911,64.8002,52.0206
,,,11908,48.4868,1.02573
,,,11902,42.3755,72.1026
,,,11897,34.6332,0
,,,11898,21.8186,34.1457
,,,11901,17.8396,94.58
,,,-2349,17.8296,0
240,338,2
,,,11907,91.8699,0
,,,11916,90.5527,0
,,,11917,81.2122,0
,,,11918,62.7538,0
,,,11914,46.5963,21.9118
,,,11910,39.4002,0
,,,11913,33.0203,62.6337
,,,11915,14.0409,0.35741
,,,11879,9.67786,0
,,,2350,4.6483,0
241,193.5,4
,,,11912,67.9337,0
,,,11921,66.5911,0
,,,11919,65.7494,55.4741
,,,11924,48.53,6.81245
,,,11926,43.908,89.7993
,,,11920,18.3032,66.6835
,,,11904,1.41007,0
242,342,1
,,,11930,86.0134,0
,,,11935,77.4848,55.4034
,,,11925,75.1132,53.4425
,,,11931,72.8968,0
,,,11932,64.1484,80.9748
,,,11922,45.5573,28.2228
,,,11929,34.2895,92.7053
,,,11927,33.8695,0
,,,11933,15.2201,0
,,,11923,13.4671,0
243,158,4
,,,11939,74.1475,36.4223
,,,11928,46.1492,0
,,,11936,40.213,83.7259
,,,11943,34.9457,64.3091
,,,11934,32.8052,60.2861
,,,11905,4.1755,0
244,343.5,2
,,,11947,98.2005,0
,,,11948,93.4574,0
,,,11940,93.3378,0
,,,11938,85.6308,0
,,,11942,85.4886,35.3368
,,,11937,75.971,27.6653
,,,11944,60.0426,0
,,,11951,48.5516,66.7275
,,,11946,44.021,0
,,,2354,12.8553,0
245,218,3
,,,11941,66.9824,27.2837
,,,11957,64.899,1.63247
,,,11959,50.9556,5.07458
,,,11952,50.8269,0
,,,11950,45.9126,0
,,,11945,28.9487,3.33099
,,,11955,16.7874,0
,,,11954,0.738042,0
246,232,2
,,,11966,90.6837,58.0809
,,,11964,75.652,0
,,,11963,47.7308,35.9533
,,,11962,37.8125,0
,,,11956,28.6809,0
,,,11953,19.5289,86.8351
,,,2359,12.8553,0
,,,11949,12.8453,78.4149
,,,-2359,12.8353,0
,,,2360,4.6483,0
247,341.5,2
,,,11972,97.7202,30.1143
,,,11960,96.9317,0
,,,11970,95.6893,72.4623
,,,11968,87.4371,0
,,,11961,69.0611,0
,,,11974,62.9859,0
,,,11967,21.8926,0
,,,11958,11.6186,0
,,,2362,4.6483,0
,,,11891,4.6383,32.4995
248,223,4
,,,11981,91.0216,40.3006
,,,11979,84.8798,66.3871
,,,11973,70.7085,20.601
,,,11975,52.7225,0
,,,11978,19.9113,89.5086
,,,11980,17.2097,0
,,,11977,14.7303,40.2677
249,341.5,1
,,,11985,99.1007,75.884
,,,11976,96.2595,32.5347
,,,11971,82.4403,0
,,,11965,52.2917,0
,,,11984,40.4785,77.4985
,,,11987,34.2829,0
,,,11988,28.6091,0
,,,11969,20.3039,0
,,,2364,20.0054,0
,,,11983,19.9954,75.2229
250,334.5,4
,,,11989,99.0956,0
,,,11995,97.6597,0
,,,11993,89.0406,0
,,,11991,66.7145,32.9011
,,,11990,51.116,0
,,,11992,13.4174,85.8292
,,,11998,12.3625,0
251,287,2
,,,11986,74.3052,0.889407
,,,12000,64.5324,69.7372
,,,12007,51.658,0
,,,12001,44.4003,43.6723
,,,11994,43.6559,0
,,,11982,35.5205,0
,,,11999,31.8591,12.6038
,,,11997,28.019,78.8428
,,,11884,1.32608,0
,,,2366,0.993854,0
252,222,3
,,,12002,74.912,25.4285
,,,12005,70.8372,29.6588
,,,12003,61.0812,85.2806
,,,12011,46.4709,90.7932
,,,12006,46.3767,18.3737
253,343.5,1
,,,12016,96.654,26.5544
,,,12018,92.9371,0
,,,12022,88.0386,18.4263
,,,12015,67.8699,0
,,,12009,66.2249,88.7736
,,,12021,60.2695,0
,,,12014,38.7263,79.9709
,,,12019,37.3658,70.002
,,,2369,18.4219,0
,,,12010,18.4119,85.3449
254,266.5,3
,,,12020,93.5644,0
,,,12026,79.2369,3.43128
,,,12025,68.8182,0
,,,12004,36.4,0
,,,12028,24.573,0
,,,12023,20.6496,85.1473
,,,12008,19.3673,0
255,309,1
,,,12031,87.1744,30.6523
,,,12034,83.5863,86.8141
,,,12030,60.824,0
,,,12029,59.9639,0
,,,12027,49.8583,1.6801
,,,12036,20.6706,0
,,,12013,18.0958,0
,,,12012,11.9407,0
,,,12038,10.9394,8.59747
,,,12017,10.0058,0
256,342,4
,,,12042,97.7575,58.2897
,,,12045,72.0709,85.9988
,,,12033,66.1994,0
,,,12041,64.453,52.9566
,,,12044,63.9916,56.5971
,,,12037,59.9297,0
,,,12039,39.424,0
,,,12043,30.7618,0
,,,12035,21.6406,0
,,,12046,19.9403,55.8008
257,262.5,2
,,,12053,97.6883,0
,,,12040,90.6579,17.7349
,,,12047,81.6947,44.7635
,,,12051,61.8547,0
,,,12032,43.0603,16.9453
,,,12048,27.3361,45.3649
,,,2378,7.48368,0
,,,12024,7.47368,99.6885
,,,2377,0.993854,0
,,,11996,0.983854,43.1128
258,343,4
,,,12061,94.9337,24.1765
,,,12055,81.8118,11.8523
,,,12050,73.9624,67.7495
,,,12052,72.1616,0
,,,12063,49.3105,9.56597
,,,12060,46.9945,0
,,,12062,42.3536,3.37334
,,,12059,38.3611,0
,,,12049,33.7275,21.9772
,,,12054,14.08,0
259,337,1
,,,12069,97.0643,0
,,,12071,82.3631,0
,,,12057,82.1085,0
,,,12068,57.3157,0
,,,12056,44.9068,0
,,,12058,37.045,3.02701
,,,12070,35,0
260,344,1
,,,12072,98.0663,0
,,,12065,95.2902,0
,,,12073,92.6941,0
,,,12074,92.6044,99.5379
,,,12078,86.829,6.14529
,,,12079,65.2126,89.9911
,,,12076,38.8,94.9362
,,,12075,29.3789,0
,,,12077,27.9522,58.4117
261,184.5,4
,,,12064,85.0226,0
,,,12087,68.3021,0
,,,12085,32.2471,63.5647
,,,12066,28.6169,27.9387
,,,12067,17.6982,0
,,,12080,12.4088,0
262,341.5,2
,,,12083,99.1857,0
,,,12093,92.2147,55.3583
,,,12082,83.9263,0
,,,12094,83.1622,50.4881
,,,12089,41.1141,76.506
,,,12090,38.4297,90.1862
,,,12086,21.8045,0
,,,12084,9.41395,6.04107
,,,12081,2.75733,0
,,,2379,0.939373,0
263,258.5,2
,,,12095,90.517,76.6396
,,,12102,87.6422,0
,,,12098,76.1335,90.3163
,,,12099,42.9987,0
,,,12097,32.1486,0
,,,12101,27.5417,0
,,,2380,0.939373,0
,,,12091,0.929373,83.1729
,,,-2380,0.919373,0
264,342,3
,,,12096,98.1477,0
,,,12104,90.4127,61.2814
,,,12111,80.0222,0
,,,12105,66.6332,0
,,,12092,36.532,0
,,,12110,36.0535,99.5579
,,,12108,25.6183,51.1435
,,,12106,22.1529,36.4648
,,,12088,15.9413,16.3274
,,,12103,5.11696,0
265,74.5,2
,,,12119,84.4827,0
,,,12109,30.5613,3.38598
,,,12100,17.34,34.5972
,,,12117,7.05391,0
,,,12107,4.08883,0
266,181,4
,,,12113,83.3819,0
,,,12120,78.3898,0
,,,12127,55.9369,0
,,,12125,34.9241,0
267,280.5,2
,,,12121,99.2623,0
,,,12132,99.0184,94.4494
,,,12123,63.8437,67.2846
,,,12124,57.6317,0
,,,12131,44.55,0
,,,2381,2.07159,0
,,,12134,2.06159,30.0678
,,,-2381,2.05159,0
268,344,1
,,,12116,88.3552,98.7709
,,,12129,87.7462,19.4105
,,,12137,85.333,0
,,,12118,76.3094,80.8429
,,,12115,73.6394,51.7526
,,,12122,72.7099,12.6031
,,,12135,58.9976,43.6087
,,,12140,54.2356,0
,,,12138,32.9633,0
,,,12141,31.9003,78.4078
269,344,3
,,,12126,83.68,0
,,,12142,78.8196,0
,,,12139,73.5796,90.558
,,,12149,62.2283,0
,,,12128,54.3348,25.959
,,,12136,47.1625,55.5447
,,,12151,35.4858,15.1367
,,,12114,27.3527,0
,,,12146,25.2112,13.8434
,,,12112,17.8279,64.321
270,250,1
,,,12154,80.5897,0
,,,12145,66.8769,0
,,,12156,59.1258,0
,,,12148,48.9114,0
,,,12152,45.4229,59.3184
,,,12150,25.8622,0
,,,12143,21.6595,0
,,,12147,13.3332,37.7423
271,305.5,3
,,,12155,99.8714,93.0493
,,,12159,93.0112,0
,,,12167,81.4003,0
,,,12166,56.6399,0
,,,12163,30.6521,0
,,,12158,16.9065,9.85226
,,,12130,16.4848,6.45131
,,,12133,8.21131,0
,,,12144,0.751118,0
272,344,2
,,,12174,92.0407,63.1327
,,,12169,85.3739,0
,,,12162,73.2118,0
,,,12173,69.7102,43.0804
,,,12157,68.6775,0
,,,12164,60.23,20.2834
,,,12160,44.3326,0
,,,12165,37.8099,68.2843
,,,12171,35.6486,0
,,,12168,32.0634,5.03495
273,227,4
,,,12175,82.1143,43.8095
,,,12181,64.9796,26.0027
,,,12170,52.3621,0
,,,12178,49.74,0
,,,12182,49.3771,0
,,,12172,18.3057,2.38521
,,,12183,15.671,0
274,344,1
,,,12188,96.3195,0
,,,12176,85.3031,62.7832
,,,12191,71.708,7.08744
,,,12184,54.2005,0
,,,12180,50.7911,16.6523
,,,12179,28.2338,0
,,,12177,28.1761,0
,,,12186,26.3373,29.2349
,,,12153,18.7301,0
,,,12161,18.5466,0
275,279,4
,,,12189,86.9288,0
,,,12197,77.1385,46.0231
,,,12190,72.176,0
,,,12195,68.394,63.0084
,,,12187,36.5851,0
,,,12185,36.0969,0
276,345,1
,,,12202,99.3303,87.8776
,,,12198,90.2138,80.88
,,,12192,81.4216,0
,,,12196,79.0198,89.9681
,,,12194,78.8813,29.5335
,,,12199,51.7712,19.5941
,,,12204,10.563,11.6884
277,319,2
,,,12208,89.1095,6.49887
,,,12213,75.324,28.6743
,,,12214,70.2564,0
,,,12200,66.0161,0
,,,12215,45.7342,61.9943
,,,12210,28.8546,0
,,,12212,25.8677,0
,,,12207,19.1329,0
,,,12206,12.7972,0
278,342.5,3
,,,12193,97.5654,0
,,,12222,91.2935,49.2928
,,,12211,88.8193,41.3191
,,,12217,49.6502,0
,,,12209,48.3936,27.615
,,,12203,42.659,0
,,,12201,23.4627,0
,,,12219,10.2851,49.3576
279,318.5,2
,,,12225,95.0328,13.9181
,,,12223,91.0159,0
,,,12205,57.2611,0
,,,12229,43.1923,83.4119
,,,12218,36.1688,0
,,,12220,27.6062,3.18604
,,,12216,17.1018,43.784
,,,2382,14.2,0
,,,12231,14.19,98.5152
,,,-2382,14.18,0
280,311.5,1
,,,12238,98.1397,0
,,,12237,91.0483,0
,,,12236,79.1346,55.463
,,,12232,66.4961,74.4651
,,,12233,43.3517,0
,,,12239,40.2279,0
,,,12221,6.44312,0
281,257,3
,,,12244,93.6743,55.6701
,,,12226,71.2378,0
,,,12235,53.2237,0
,,,12230,45.7527,0
,,,12245,42.1012,0
,,,12247,33.7463,11.5784
,,,12228,17.747,0
,,,12224,13.5114,0
,,,12243,9.26862,95.4568
,,,12234,7.40499,66.858
282,346,2
,,,12255,99.2602,0
,,,12240,89.9179,7.95039
,,,12250,88.6521,0
,,,12253,79.4435,26.5405
,,,12251,59.4804,0
,,,12248,48.7417,0
,,,12242,48.5438,88.2798
,,,12241,30.0595,82.781
,,,12252,29.3856,34.576
,,,12249,28.764,0
283,204.5,2
,,,12261,70.8861,50.1423
,,,12260,69.2065,75.3315
,,,12263,58.6404,0
,,,12257,41.1201,0
,,,12254,25.9436,0
,,,12259,11.9303,8.93373
,,,2385,7.16557,0
,,,12246,7.15557,61.5684
,,,-2385,7.14557,0
,,,2386,0.296928,0
284,135,2
,,,12267,98.5966,0
,,,12266,33.3376,0
,,,12265,26.1571,0
,,,12264,21.2435,0
,,,12258,15.3191,14.2522
,,,2387,0.296928,0
,,,12262,0.286928,0.88271
,,,-2387,0.276928,0
285,256,3
,,,12256,92.4564,30.4436
,,,12273,87.5486,0
,,,12274,46.5342,0
,,,12279,38.509,0
,,,12271,34.0749,90.6197
,,,12272,26.9217,0
,,,12270,25.5698,0
,,,12268,10.7823,0
,,,12227,5.70637,33.1151
,,,12269,3.92676,0
286,219,1
,,,12284,79.5989,0
,,,12277,79.073,0
,,,12287,38.9245,46.3832
,,,12285,35.1839,86.7808
,,,12281,27.641,0
,,,12286,25.8196,0
,,,12278,6.74483,13.8472
287,336,3
,,,12290,90.6675,5.89326
,,,12280,89.5483,77.2495
,,,12275,56.967,73.1301
,,,12289,54.5027,0
,,,12283,37.3721,0
,,,12282,35.3126,60.3479
,,,12295,32.6032,0
,,,12276,10.3045,53.4289
288,282.5,1
,,,12294,76.2405,40.4836
,,,12301,62.0176,27.6019
,,,12299,58.3616,94.8556
,,,12302,47.7904,0
,,,12296,38.7847,0
,,,12292,37.0155,0
,,,12288,36.9859,10.567
,,,12300,33.5131,54.9192
,,,12291,15.2495,40.1537
289,272.5,1
,,,12311,96.7402,0
,,,12308,88.4977,0
,,,12307,72.7895,0
,,,12310,56.0656,0
,,,12304,55.8241,27.8898
290,281,4
,,,12309,93.7837,0
,,,12305,79.6176,0
,,,12318,48.7635,0
,,,12303,42.4237,46.2367
,,,12293,33.5018,87.8824
,,,12314,28.1713,81.8962
,,,12297,24.2221,28.9413
,,,12298,19.8173,44.3158
,,,12306,18.7964,0
291,273,2
,,,12313,96.0459,0
,,,12319,64.2371,8.53903
,,,12316,61.217,42.2821
,,,12321,50.8249,45.9881
,,,12326,43.9712,0
,,,12317,30.1795,12.4596
,,,12320,19.0294,0
,,,12322,17.7579,0
,,,12325,17.6843,0
,,,2389,6.97051,0
292,118,2
,,,12333,67.2269,92.7434
,,,12334,48.6726,45.9297
,,,2391,19.1203,0
,,,12329,19.1103,79.6108
,,,-2391,19.1003,0
,,,2390,6.97051,0
,,,12315,6.96051,48.1536
,,,-2390,6.95051,0
293,341,2
,,,12331,99.6018,0
,,,12342,96.6851,90.5896
,,,12337,96.579,99.3709
,,,12341,96.0788,0
,,,12339,66.4403,0
,,,12336,24.8104,0
294,344,3
,,,12323,78.6969,65.6693
,,,12330,70.8931,0
,,,12338,61.7263,0
,,,12340,61.4631,0
,,,12351,61.0679,0
,,,12343,51.594,76.348
,,,12349,47.4614,0
,,,12312,45.8138,71.9202
,,,12332,25.1097,0
,,,12327,11.1405,8.44271
295,343,2
,,,12350,98.5477,0
,,,12328,82.6192,0
,,,12335,65.1782,60.2635
,,,12344,62.305,70.4817
,,,12348,53.1955,0
,,,12359,41.179,9.95245
,,,12345,28.3734,0
,,,2393,24.476,0
,,,12346,24.466,98.0748
,,,-2393,24.456,0
296,312,2
,,,12362,95.5893,0
,,,12363,94.1793,0
,,,12360,67.1429,72.8505
,,,12364,52.817,0
,,,2399,19.3468,0
,,,12354,19.3368,60.9405
,,,-2399,19.3268,0
,,,2398,12.0052,0
,,,12353,11.9952,71.7182
,,,-2398,11.9852,0
297,287,3
,,,12355,73.0462,0
,,,12366,72.5572,0
,,,12357,51.3281,0
,,,12356,45.5316,0
,,,12365,39.5304,0
,,,12358,34.6035,0
,,,12352,26.438,20.5395
,,,12347,14.8862,0
,,,12367,14.0253,0
,,,12368,4.05305,63.2301
298,345,1
,,,12379,74.8928,0
,,,12375,63.288,65.0952
,,,12382,61.7377,75.8825
,,,12372,61.2502,25.2459
,,,12376,60.0037,29.5478
,,,12371,55.0674,99.79
,,,12381,48.8874,0
,,,12383,47.5497,14.3581
,,,12373,43.877,0
,,,12369,17.2391,8.47298
299,177.5,4
,,,12377,86.0813,95.4899
,,,12370,43.1849,0
,,,12378,42.4405,1.88402
,,,12384,28.5336,0
,,,12380,22.9424,0
300,345.5,2
,,,12397,95.9766,0
,,,12398,78.3456,31.4054
,,,12390,78.2183,0
,,,12391,75.8798,0
,,,12392,70.173,7.00555
,,,12386,58.0782,25.3337
,,,12393,45.6167,0
,,,12389,43.7772,0
,,,12385,22.7873,31.3712
,,,2408,14.9315,0
301,283,2
,,,12402,79.2792,99.3062
,,,12400,71.159,1.20763
,,,12404,68.5527,0
,,,12405,43.8446,0
,,,12403,27.9495,0
,,,2412,15.0103,0
,,,12407,15.0003,92.9852
,,,-2412,14.9903,0
,,,12399,14.9215,55.281
,,,-2411,14.9115,0
302,317,3
,,,12394,76.8574,0
,,,12395,70.8682,0
,,,12414,68.9549,0
,,,12396,68.234,57.5212
,,,12406,60.3322,0
,,,12387,48.6576,75.6574
,,,12408,38.1828,0
,,,12388,17.6249,69.5121
303,338,2
,,,12409,77.5525,0
,,,12420,68.2844,59.6368
,,,12401,61.7051,0
,,,12423,58.4428,1.49236
,,,12421,57.6705,94.7301
,,,12416,46.5564,0
,,,12410,28.6118,0
,,,12415,26.1252,0
,,,12418,22.3157,24.7956
,,,12411,21.1674,14.8742
304,209,1
,,,12429,98.3697,68.417
,,,12431,78.0731,0
,,,12419,73.4404,0
,,,12428,10.9222,0
,,,12427,10.6893,0
,,,2421,10.4143,0
,,,12374,10.4043,54.2912
,,,-2421,10.3943,0
,,,12417,9.64608,0
,,,12361,8.52,13.8251
305,223,3
,,,12430,72.4756,0
,,,12422,59.8618,0
,,,12425,55.1441,90.2313
,,,12426,38.3505,69.8413
,,,12434,33.58,86.8059
,,,12435,30.1417,0
,,,12412,7.03591,0
306,347,1
,,,12446,95.6116,5.29678
,,,12442,76.9766,25.5922
,,,12437,74.1491,0
,,,12436,69.0692,49.188
,,,12432,68.3561,19.0839
,,,12443,57.9208,76.4124
,,,12433,48.5754,0
,,,12439,42.4917,44.9714
,,,12441,36.6981,0
,,,12424,8.50935,0
307,144.5,3
,,,12453,80.6524,47.1598
,,,12450,65.9037,0
,,,12455,41.261,62.2198
,,,12447,10.19,0
,,,12451,6.69209,0
308,346.5,1
,,,12462,94.7207,96.9414
,,,12459,84.2181,0
,,,12452,74.5042,12.1211
,,,12449,67.8859,2.28221
,,,12454,67.5116,35.4106
,,,12461,34.6645,0
,,,12448,34.6036,0
,,,12444,27.5806,0
,,,12445,25.5237,0
,,,12457,24.4152,0
309,340.5,4
,,,12460,94.982,15.6856
,,,12468,90.6104,0
,,,12456,75.1307,75.2281
,,,12463,72.8419,0
,,,12467,57.2974,13.8435
,,,12464,27.257,0
,,,12458,9.66324,75.1231
