transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type
38691,0,0.0,0,112,36079.0,unknown,96,38,normal
38693,0,0.0,0,119,36079.0,unknown,96,38,normal
38694,0,0.0,0,119,36079.0,unknown,96,38,normal
38696,0,0.0,0,119,36079.0,unknown,96,38,normal
38697,0,0.0,0,119,36079.0,unknown,96,38,normal
38699,0,0.0,0,114,36079.0,unknown,96,38,normal
38700,0,0.0,0,114,36079.0,unknown,96,38,normal
38702,0,0.0,0,116,36079.0,unknown,97,38,normal
38703,0,0.0,0,116,36079.0,unknown,97,38,normal
38705,0,0.0,0,115,36079.0,unknown,97,38,normal
38706,0,0.0,0,115,36079.0,unknown,97,38,normal
38708,0,0.0,0,118,36079.0,unknown,97,38,normal
38709,0,0.0,0,118,36079.0,unknown,97,38,normal
38711,0,0.0,0,112,36079.0,unknown,97,38,normal
38712,0,0.0,0,112,36079.0,unknown,97,38,normal
38714,0,0.0,0,118,36079.0,unknown,97,38,normal
38715,0,0.0,0,118,36079.0,unknown,97,38,normal
38717,0,0.0,0,114,36079.0,unknown,98,38,attack
38718,0,0.0,0,114,36079.0,unknown,98,38,attack
38720,0,0.0,0,120,36079.0,unknown,98,38,attack
38721,0,0.0,0,120,36079.0,unknown,98,38,attack
38723,0,0.0,0,113,36079.0,unknown,98,38,attack
38724,0,0.0,0,113,36079.0,unknown,98,38,attack
38726,0,0.0,0,113,36079.0,unknown,98,38,attack
38727,0,0.0,0,113,36079.0,unknown,98,38,attack
38729,0,0.0,0,119,36079.0,unknown,98,38,attack
38730,0,0.0,0,119,36079.0,unknown,98,38,attack
38732,0,0.0,0,120,36079.0,unknown,99,38,attack
38733,0,0.0,0,120,36079.0,unknown,99,38,attack
38735,0,0.0,0,120,36079.0,unknown,99,38,attack
38736,0,0.0,0,120,36079.0,unknown,99,38,attack
38738,0,0.0,0,111,36079.0,unknown,99,38,attack
38739,0,0.0,0,111,36079.0,unknown,99,38,attack
38741,0,0.0,0,120,36079.0,unknown,99,38,attack
38742,0,0.0,0,120,36079.0,unknown,99,38,attack
38744,0,0.0,0,113,36079.0,unknown,99,38,attack
38745,0,0.0,0,113,36079.0,unknown,99,38,attack
38747,0,0.0,0,113,36079.0,unknown,100,38,normal
38748,0,0.0,0,113,36079.0,unknown,100,38,normal
38750,0,0.0,0,112,36079.0,unknown,100,38,normal
38751,0,0.0,0,112,36079.0,unknown,100,38,normal
38753,0,0.0,0,114,36079.0,unknown,100,38,normal
38754,0,0.0,0,114,36079.0,unknown,100,38,normal
38756,0,0.0,0,115,36079.0,unknown,100,39,normal
38757,0,0.0,0,115,36079.0,unknown,100,39,normal
38759,0,0.0,0,114,36079.0,unknown,100,39,normal
38760,0,0.0,0,114,36079.0,unknown,100,39,normal
