block_num,validator_id,validator_type,winning_builder_id,winning_bid,total_gas_fee,total_mev,validator_stake,validator_nodes,gini_coefficient,hhi,top_5_share,total_stake_eth
211,proposer_35,proposer,builder_11,665336633.4,726106006,13156920,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
212,builder_2,builder,builder_2,0.0,558480004,35804350,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
213,builder_3,builder,builder_3,0.0,519000000,1011780,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
214,proposer_0,proposer,builder_2,803903707.8000001,859360012,33866330,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
215,builder_2,builder,builder_2,0.0,533940003,7377200,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
216,proposer_10,proposer,builder_2,695100975.3000001,767899997,4434420,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
217,proposer_42,proposer,builder_24,648200260.8000001,698340012,21882500,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
218,builder_41,builder,builder_41,0.0,484100000,1596010,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
219,builder_5,builder,builder_5,0.0,605900000,1972290,96000000000,3,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
220,builder_29,builder,builder_29,0.0,560600000,3276630,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
221,proposer_37,proposer,builder_2,926162084.7,979280003,49788980,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
222,builder_0,builder,builder_0,0.0,569900006,11784200,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
223,builder_13,builder,builder_13,0.0,786245992,18860120,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
224,proposer_18,proposer,builder_11,754785611.1,820020009,18630670,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
225,builder_2,builder,builder_2,0.0,509306007,42334000,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
226,proposer_0,proposer,builder_28,544927149.0,600074010,5400600,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
227,builder_26,builder,builder_26,0.0,820040003,26424440,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
228,builder_38,builder,builder_38,0.0,645700000,1533530,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
229,builder_10,builder,builder_10,0.0,667259999,28325300,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
230,proposer_1,proposer,builder_21,695303863.2,752866008,19462840,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
231,builder_14,builder,builder_14,0.0,508739999,48613300,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
232,proposer_12,proposer,builder_21,565784120.7,600000013,28649010,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
233,builder_41,builder,builder_41,0.0,758300000,20093420,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
234,builder_1,builder,builder_1,0.0,729200000,584900,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
235,proposer_15,proposer,builder_27,661360689.9,670216011,64344200,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
236,builder_25,builder,builder_25,0.0,582360000,11479190,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
237,builder_43,builder,builder_43,0.0,753500000,6644340,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
238,builder_26,builder,builder_26,0.0,714099996,26852400,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
239,proposer_0,proposer,builder_4,584346337.2,623920008,25353700,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
240,proposer_39,proposer,builder_25,506945718.90000004,535239991,28033030,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
241,proposer_5,proposer,builder_25,560386350.9,587126001,35525500,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
242,builder_26,builder,builder_26,0.0,634259994,9871500,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
243,proposer_47,proposer,builder_26,701103716.1,757419999,21584130,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
244,proposer_20,proposer,builder_26,435427024.5,470900005,12907800,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
245,proposer_0,proposer,builder_26,396613723.5,433119995,7561920,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
246,builder_21,builder,builder_21,0.0,792219996,24535980,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
247,builder_0,builder,builder_0,0.0,804700003,28924540,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
248,proposer_31,proposer,builder_10,758288709.0,831840010,10703000,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
249,proposer_20,proposer,builder_26,562382629.2,600400008,24469580,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
250,proposer_16,proposer,builder_25,419216821.2,456490008,8712460,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
251,proposer_49,proposer,builder_26,742274163.9,776500001,48284170,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
252,builder_2,builder,builder_2,0.0,678369996,13304970,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
253,proposer_6,proposer,builder_14,518459965.2,574800008,1266620,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
254,builder_2,builder,builder_2,0.0,608239997,2539200,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
255,proposer_1,proposer,builder_6,518160633.3,550660007,25043830,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
256,proposer_1,proposer,builder_20,693756196.2,736700018,34140200,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
257,builder_32,builder,builder_32,0.0,739400000,1181930,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
258,builder_10,builder,builder_10,0.0,687898013,45543830,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
259,proposer_2,proposer,builder_16,434788448.40000004,473120006,9978270,96000000000,3,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
260,builder_1,builder,builder_1,0.0,568600000,932620,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
261,proposer_42,proposer,builder_18,692411517.0,729454010,39843020,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
262,proposer_0,proposer,builder_6,638378735.4,677520006,31789700,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
263,builder_32,builder,builder_32,0.0,579900000,5937700,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
264,builder_24,builder,builder_24,0.0,448313999,28100010,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
265,proposer_48,proposer,builder_26,541931692.5,574100005,28046320,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
266,builder_32,builder,builder_32,0.0,435100000,10637530,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
267,proposer_10,proposer,builder_26,697003746.3000001,738400007,36048600,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
268,proposer_24,proposer,builder_26,520324369.2,547959998,30178190,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
269,proposer_18,proposer,builder_21,613970109.0,638960010,43229000,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
270,builder_10,builder,builder_10,0.0,682159999,23596230,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
271,builder_3,builder,builder_3,0.0,853000000,3354150,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
272,builder_49,builder,builder_49,0.0,622900000,2878440,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
273,proposer_29,proposer,builder_8,714304893.6,771020004,22652100,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
274,builder_35,builder,builder_35,0.0,625900000,24633280,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
275,proposer_0,proposer,builder_4,643974909.3000001,665488007,50039670,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
276,builder_40,builder,builder_40,0.0,653500000,3167400,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
277,proposer_1,proposer,builder_11,864503037.0,930456010,30102920,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
278,builder_19,builder,builder_19,0.0,551179996,19461830,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
279,builder_13,builder,builder_13,0.0,619200004,7444800,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
280,builder_1,builder,builder_1,0.0,613100000,20277040,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
281,proposer_2,proposer,builder_15,533374410.6,543030004,48508230,96000000000,3,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
282,builder_1,builder,builder_1,0.0,650600000,26186620,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
283,proposer_14,proposer,builder_0,527299202.7,572914003,12934600,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
284,builder_45,builder,builder_45,0.0,609100000,1349420,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
285,proposer_25,proposer,builder_2,700615306.8000001,713380012,65081440,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
286,builder_15,builder,builder_15,0.0,700699996,2876430,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
287,builder_8,builder,builder_8,0.0,857399997,25661600,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
288,builder_6,builder,builder_6,0.0,620285997,16850400,64000000000,2,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
289,builder_21,builder,builder_21,0.0,585999995,1855740,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
290,builder_2,builder,builder_2,0.0,777313996,7686430,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
291,builder_45,builder,builder_45,0.0,484600000,966440,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
292,builder_0,builder,builder_0,0.0,589279997,19589220,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
293,proposer_34,proposer,builder_15,692695113.3000001,730060007,39501230,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
294,builder_21,builder,builder_21,0.0,575199999,19190460,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
295,proposer_1,proposer,builder_4,465781419.0,506020010,11471300,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
296,proposer_20,proposer,builder_11,573189200.1,613100009,23776880,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
297,proposer_25,proposer,builder_13,493965034.2,545600008,3250030,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
298,builder_17,builder,builder_17,0.0,628445999,37813070,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
299,proposer_0,proposer,builder_14,386153450.1,427600009,1459380,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
300,proposer_49,proposer,builder_24,888138639.9,959540011,27280700,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
301,builder_3,builder,builder_3,0.0,419900000,2787800,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
302,builder_3,builder,builder_3,0.0,524100000,8055800,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
303,builder_22,builder,builder_22,0.0,708100002,40233600,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
304,builder_0,builder,builder_0,0.0,597139995,12560690,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
305,builder_3,builder,builder_3,0.0,612600000,973260,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
306,builder_1,builder,builder_1,0.0,561000000,2716900,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
307,builder_32,builder,builder_32,0.0,515600000,863630,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
308,builder_1,builder,builder_1,0.0,719400000,8792900,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
309,proposer_3,proposer,builder_10,749539887.3000001,774000007,58053090,64000000000,2,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
310,proposer_28,proposer,builder_9,511303686.3,562400007,5715200,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
311,builder_0,builder,builder_0,0.0,516533997,36252300,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
312,builder_35,builder,builder_35,0.0,466700000,24900930,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
313,builder_1,builder,builder_1,0.0,493200000,19900600,256000000000,8,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
314,builder_4,builder,builder_4,0.0,636600000,78738000,96000000000,3,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
315,builder_35,builder,builder_35,0.0,702400000,2131560,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
316,proposer_48,proposer,builder_26,556815536.1,590239999,28443930,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
317,builder_5,builder,builder_5,0.0,655700000,7111830,96000000000,3,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
318,builder_30,builder,builder_30,0.0,553900000,3514930,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
319,builder_3,builder,builder_3,0.0,629200000,2492900,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
320,proposer_17,proposer,builder_25,858726552.6,836110014,118030600,32000000000,1,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
321,builder_2,builder,builder_2,0.0,735800002,21091130,160000000000,5,0.2729577464788733,195.39773854393968,23.943661971830984,4544.0
