transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created
1817,0.0,0.0,0,16,180.0,attack,38,26
1819,0.0,0.0,0,14,180.0,attack,38,26
1820,0.0,0.0,0,14,180.0,attack,38,26
1822,0.0,0.0,0,11,180.0,attack,38,26
1823,0.0,0.0,0,11,180.0,attack,38,26
1825,0.0,0.0,0,20,180.0,attack,39,26
1826,0.0,0.0,0,20,180.0,attack,39,26
1828,0.0,0.0,0,14,180.0,attack,39,26
1829,0.0,0.0,0,14,180.0,attack,39,26
1831,0.0,0.0,0,17,180.0,attack,39,26
1832,0.0,0.0,0,17,180.0,attack,39,26
1834,0.0,0.0,0,20,180.0,attack,39,26
1835,0.0,0.0,0,20,180.0,attack,39,26
1837,0.0,0.0,0,19,180.0,attack,39,26
1838,0.0,0.0,0,19,180.0,attack,39,26
1840,0.0,0.0,0,13,180.0,attack,40,26
1841,0.0,0.0,0,13,180.0,attack,40,26
1843,0.0,0.0,0,12,180.0,attack,40,26
1844,0.0,0.0,0,12,180.0,attack,40,26
1846,0.0,0.0,0,20,180.0,attack,40,26
1847,0.0,0.0,0,20,180.0,attack,40,26
1849,0.0,0.0,0,16,180.0,attack,40,26
1850,0.0,0.0,0,16,180.0,attack,40,26
1852,0.0,0.0,0,18,180.0,attack,40,26
1853,0.0,0.0,0,18,180.0,attack,40,26
1855,0.0,0.0,0,17,180.0,attack,41,26
1856,0.0,0.0,0,17,180.0,attack,41,26
1858,0.0,0.0,0,17,180.0,attack,41,26
1859,0.0,0.0,0,17,180.0,attack,41,26
1861,0.0,0.0,0,12,180.0,attack,41,26
1862,0.0,0.0,0,12,180.0,attack,41,26
1864,0.0,0.0,0,17,180.0,attack,41,26
1865,0.0,0.0,0,17,180.0,attack,41,26
1867,0.0,0.0,0,16,180.0,attack,41,26
1868,0.0,0.0,0,16,180.0,attack,41,26
1870,0.0,0.0,0,18,180.0,attack,42,26
1871,0.0,0.0,0,18,180.0,attack,42,26
1873,0.0,0.0,0,13,180.0,attack,42,27
1874,0.0,0.0,0,13,180.0,attack,42,27
1876,0.0,0.0,0,19,180.0,attack,42,27
1877,0.0,0.0,0,19,180.0,attack,42,27
1879,0.0,0.0,0,11,180.0,attack,42,27
1880,0.0,0.0,0,11,180.0,attack,42,27
1882,0.0,0.0,0,12,180.0,attack,42,27
1883,0.0,0.0,0,12,180.0,attack,42,27
1885,0.0,0.0,0,11,180.0,attack,43,27
1886,0.0,0.0,0,11,180.0,attack,43,27
1888,0.0,0.0,0,12,180.0,attack,43,27
1889,0.0,0.0,0,12,180.0,attack,43,27
1891,0.0,0.0,0,13,180.0,attack,43,27
1892,0.0,0.0,0,13,180.0,attack,43,27
1894,0.0,0.0,0,15,180.0,attack,43,27
1895,0.0,0.0,0,15,180.0,attack,43,27
1897,0.0,0.0,0,12,180.0,attack,43,27
1898,0.0,0.0,0,12,180.0,attack,43,27
1900,0.0,0.0,0,17,180.0,attack,44,27
1901,0.0,0.0,0,17,180.0,attack,44,27
1903,0.0,0.0,0,16,180.0,attack,44,27
1904,0.0,0.0,0,16,180.0,attack,44,27
1906,0.0,0.0,0,18,180.0,attack,44,27
1907,0.0,0.0,0,18,180.0,attack,44,27
1909,0.0,0.0,0,13,180.0,attack,44,27
1910,0.0,0.0,0,13,180.0,attack,44,27
1912,0.0,0.0,0,20,180.0,attack,44,27
1913,0.0,0.0,0,20,180.0,attack,44,27
1915,0.0,0.0,0,16,180.0,attack,45,27
1916,0.0,0.0,0,16,180.0,attack,45,27
1918,0.0,0.0,0,20,180.0,attack,45,27
1919,0.0,0.0,0,20,180.0,attack,45,27
1921,0.0,0.0,0,13,180.0,attack,45,27
1922,0.0,0.0,0,13,180.0,attack,45,27
1924,0.0,0.0,0,18,180.0,attack,45,27
1925,0.0,0.0,0,18,180.0,attack,45,27
1927,0.0,0.0,0,15,180.0,attack,45,27
1928,0.0,0.0,0,15,180.0,attack,45,27
1930,0.0,0.0,0,20,180.0,attack,46,27
1931,0.0,0.0,0,20,180.0,attack,46,27
1933,0.0,0.0,0,19,180.0,attack,46,27
1934,0.0,0.0,0,19,180.0,attack,46,27
1936,0.0,0.0,0,14,180.0,attack,46,27
1937,0.0,0.0,0,14,180.0,attack,46,27
1939,0.0,0.0,0,12,180.0,attack,46,27
1940,0.0,0.0,0,12,180.0,attack,46,27
1942,0.0,0.0,0,15,180.0,attack,46,27
1943,0.0,0.0,0,15,180.0,attack,46,27
1945,0.0,0.0,0,13,180.0,attack,47,28
1946,0.0,0.0,0,13,180.0,attack,47,28
1948,0.0,0.0,0,18,180.0,attack,47,28
1949,0.0,0.0,0,18,180.0,attack,47,28
1951,0.0,0.0,0,17,180.0,attack,47,28
1952,0.0,0.0,0,17,180.0,attack,47,28
1954,0.0,0.0,0,11,180.0,attack,47,28
1955,0.0,0.0,0,11,180.0,attack,47,28
1957,0.0,0.0,0,14,180.0,attack,47,28
1958,0.0,0.0,0,14,180.0,attack,47,28
1960,0.0,0.0,0,11,180.0,attack,48,28
1961,0.0,0.0,0,11,180.0,attack,48,28
1963,0.0,0.0,0,16,180.0,attack,48,28
1964,0.0,0.0,0,16,180.0,attack,48,28
1966,0.0,0.0,0,15,180.0,attack,48,28
1967,0.0,0.0,0,15,180.0,attack,48,28
1969,0.0,0.0,0,17,180.0,attack,48,28
1970,0.0,0.0,0,17,180.0,attack,48,28
1972,0.0,0.0,0,18,180.0,attack,48,28
1973,0.0,0.0,0,18,180.0,attack,48,28
1975,0.0,0.0,0,12,180.0,attack,49,28
1976,0.0,0.0,0,12,180.0,attack,49,28
1978,0.0,0.0,0,16,180.0,attack,49,28
1979,0.0,0.0,0,16,180.0,attack,49,28
1981,0.0,0.0,0,16,180.0,attack,49,28
1982,0.0,0.0,0,16,180.0,attack,49,28
1984,0.0,0.0,0,18,180.0,attack,49,28
1985,0.0,0.0,0,18,180.0,attack,49,28
1987,0.0,0.0,0,12,180.0,attack,49,28
1988,0.0,0.0,0,12,180.0,attack,49,28
1990,0.0,0.0,0,12,180.0,attack,50,28
1991,0.0,0.0,0,12,180.0,attack,50,28
1993,0.0,0.0,0,19,180.0,attack,50,28
1994,0.0,0.0,0,19,180.0,attack,50,28
1996,0.0,0.0,0,17,180.0,attack,50,28
1997,0.0,0.0,0,17,180.0,attack,50,28
1999,0.0,0.0,0,13,180.0,attack,50,28
2000,0.0,0.0,0,13,180.0,attack,50,28
2002,0.0,0.0,0,11,180.0,attack,50,28
2003,0.0,0.0,0,11,180.0,attack,50,28
2005,0.0,0.0,0,17,180.0,attack,51,28
2006,0.0,0.0,0,17,180.0,attack,51,28
2008,0.0,0.0,0,14,180.0,attack,51,28
2009,0.0,0.0,0,14,180.0,attack,51,28
2011,0.0,0.0,0,19,180.0,attack,51,28
2012,0.0,0.0,0,19,180.0,attack,51,28
2014,0.0,0.0,0,14,180.0,attack,51,28
2015,0.0,0.0,0,14,180.0,attack,51,28
2017,0.0,0.0,0,18,180.0,attack,51,29
2018,0.0,0.0,0,18,180.0,attack,51,29
2020,0.0,0.0,0,17,180.0,attack,52,29
2021,0.0,0.0,0,17,180.0,attack,52,29
2023,0.0,0.0,0,12,180.0,attack,52,29
2024,0.0,0.0,0,12,180.0,attack,52,29
2026,0.0,0.0,0,20,180.0,attack,52,29
2027,0.0,0.0,0,20,180.0,attack,52,29
2029,0.0,0.0,0,20,180.0,attack,52,29
2030,0.0,0.0,0,20,180.0,attack,52,29
2032,0.0,0.0,0,14,180.0,attack,52,29
2033,0.0,0.0,0,14,180.0,attack,52,29
2035,0.0,0.0,0,13,180.0,attack,53,29
2036,0.0,0.0,0,13,180.0,attack,53,29
2038,0.0,0.0,0,20,180.0,attack,53,29
2039,0.0,0.0,0,20,180.0,attack,53,29
2041,0.0,0.0,0,13,180.0,attack,53,29
2042,0.0,0.0,0,13,180.0,attack,53,29
2044,0.0,0.0,0,18,180.0,attack,53,29
2045,0.0,0.0,0,18,180.0,attack,53,29
2047,0.0,0.0,0,18,180.0,attack,53,29
2048,0.0,0.0,0,18,180.0,attack,53,29
2050,0.0,0.0,0,18,180.0,attack,54,29
2051,0.0,0.0,0,18,180.0,attack,54,29
2053,0.0,0.0,0,19,180.0,attack,54,29
2054,0.0,0.0,0,19,180.0,attack,54,29
2056,0.0,0.0,0,18,180.0,attack,54,29
2057,0.0,0.0,0,18,180.0,attack,54,29
2059,0.0,0.0,0,13,180.0,attack,54,29
2060,0.0,0.0,0,13,180.0,attack,54,29
2062,0.0,0.0,0,15,180.0,attack,54,29
2063,0.0,0.0,0,15,180.0,attack,54,29
2065,0.0,0.0,0,19,180.0,attack,55,29
