transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created
460,0.0,0,0,15,24,attack,30,7
461,0.0,0,0,15,24,attack,30,7
463,0.0,0,0,11,24,attack,30,7
464,0.0,0,0,11,24,attack,30,7
466,0.0,0,0,18,24,attack,30,7
467,0.0,0,0,18,24,attack,30,7
469,0.0,0,0,18,24,attack,30,7
470,0.0,0,0,18,24,attack,30,7
472,0.0,0,0,11,24,attack,30,7
473,0.0,0,0,11,24,attack,30,7
475,0.0,0,0,12,24,attack,31,7
476,0.0,0,0,12,24,attack,31,7
478,0.0,0,0,20,24,attack,31,7
479,0.0,0,0,20,24,attack,31,7
481,0.0,0,0,12,24,attack,31,7
482,0.0,0,0,12,24,attack,31,7
484,0.0,0,0,19,24,attack,31,7
485,0.0,0,0,19,24,attack,31,7
487,0.0,0,0,15,24,attack,31,7
488,0.0,0,0,15,24,attack,31,7
490,0.0,0,0,20,24,attack,32,7
491,0.0,0,0,20,24,attack,32,7
493,0.0,0,0,14,24,attack,32,7
494,0.0,0,0,14,24,attack,32,7
496,0.0,0,0,13,24,attack,32,7
497,0.0,0,0,13,24,attack,32,7
499,0.0,0,0,17,24,attack,32,7
500,0.0,0,0,17,24,attack,32,7
502,0.0,0,0,11,24,attack,32,7
503,0.0,0,0,11,24,attack,32,7
505,0.0,0,0,18,24,attack,33,8
506,0.0,0,0,18,24,attack,33,8
508,0.0,0,0,17,24,attack,33,8
509,0.0,0,0,17,24,attack,33,8
511,0.0,0,0,13,24,attack,33,8
512,0.0,0,0,13,24,attack,33,8
514,0.0,0,0,20,24,attack,33,8
515,0.0,0,0,20,24,attack,33,8
517,0.0,0,0,12,24,attack,33,8
518,0.0,0,0,12,24,attack,33,8
520,0.0,0,0,15,24,attack,34,8
521,0.0,0,0,15,24,attack,34,8
523,0.0,0,0,12,24,attack,34,8
524,0.0,0,0,12,24,attack,34,8
526,0.0,0,0,20,24,attack,34,8
527,0.0,0,0,20,24,attack,34,8
529,0.0,0,0,20,24,attack,34,8
530,0.0,0,0,20,24,attack,34,8
532,0.0,0,0,13,24,attack,34,8
533,0.0,0,0,13,24,attack,34,8
535,0.0,0,0,13,24,attack,35,8
536,0.0,0,0,13,24,attack,35,8
538,0.0,0,0,12,24,attack,35,8
539,0.0,0,0,12,24,attack,35,8
541,0.0,0,0,16,24,attack,35,8
542,0.0,0,0,16,24,attack,35,8
