period,block_number,gas_fee_gwei
USDC_DEPEG_MARCH_2023,16900055,9375585.256377025
USDC_DEPEG_MARCH_2023,16900055,5215900.12542355
USDC_DEPEG_MARCH_2023,16900055,5737915.79479865
USDC_DEPEG_MARCH_2023,16900055,5751672.5301178
USDC_DEPEG_MARCH_2023,16900055,2776022.82225
USDC_DEPEG_MARCH_2023,16900055,647738.658525
USDC_DEPEG_MARCH_2023,16900055,10442842.65274005
USDC_DEPEG_MARCH_2023,16900055,647738.658525
USDC_DEPEG_MARCH_2023,16900055,6205521.41685765
USDC_DEPEG_MARCH_2023,16900055,4034548.19106605
USDC_DEPEG_MARCH_2023,16900055,4233342.269837175
USDC_DEPEG_MARCH_2023,16900055,3605745.1991225
USDC_DEPEG_MARCH_2023,16900055,1444611.432000875
USDC_DEPEG_MARCH_2023,16900055,1435666.469573625
USDC_DEPEG_MARCH_2023,16900055,5751672.5301178
USDC_DEPEG_MARCH_2023,16900055,2844713.964751675
USDC_DEPEG_MARCH_2023,16900055,647738.658525
USDC_DEPEG_MARCH_2023,16900055,6098027.644240525
USDC_DEPEG_MARCH_2023,16900055,647738.658525
USDC_DEPEG_MARCH_2023,16900055,3585202.63023785
USDC_DEPEG_MARCH_2023,16900055,2149258.558382
USDC_DEPEG_MARCH_2023,16900055,971607.9877875
USDC_DEPEG_MARCH_2023,16900055,7984365.996657425
USDC_DEPEG_MARCH_2023,16900055,3600008.08528985
USDC_DEPEG_MARCH_2023,16900055,647738.658525
USDC_DEPEG_MARCH_2023,16900055,2149628.6947583
USDC_DEPEG_MARCH_2023,16900055,4323871.45854055
USDC_DEPEG_MARCH_2023,16900055,3006278.493006625
USDC_DEPEG_MARCH_2023,16900055,9304488.2274294
USDC_DEPEG_MARCH_2023,16900055,647738.658525
USDC_DEPEG_MARCH_2023,16900055,1360713.853372875
USDC_DEPEG_MARCH_2023,16900055,647738.658525
USDC_DEPEG_MARCH_2023,16900055,49430078.28586967
USDC_DEPEG_MARCH_2023,16900055,647738.658525
USDC_DEPEG_MARCH_2023,16900055,6158272.29398618
USDC_DEPEG_MARCH_2023,16900055,647612.658525
USDC_DEPEG_MARCH_2023,16900055,1267038.74705515
USDC_DEPEG_MARCH_2023,16900055,647612.658525
USDC_DEPEG_MARCH_2023,16900055,2577806.76790975
USDC_DEPEG_MARCH_2023,16900056,75564883.19498518
USDC_DEPEG_MARCH_2023,16900056,8757974.83237424
USDC_DEPEG_MARCH_2023,16900056,34501500.0
USDC_DEPEG_MARCH_2023,16900056,3189140.643304
USDC_DEPEG_MARCH_2023,16900056,804784.417962
USDC_DEPEG_MARCH_2023,16900056,1652056.462858425
USDC_DEPEG_MARCH_2023,16900056,13046215.0
USDC_DEPEG_MARCH_2023,16900056,1965573.534822307
USDC_DEPEG_MARCH_2023,16900056,709979.442039
USDC_DEPEG_MARCH_2023,16900056,3380554.4859
USDC_DEPEG_MARCH_2023,16900056,2970000.0
USDC_DEPEG_MARCH_2023,16900056,196833269.154
USDC_DEPEG_MARCH_2023,16900056,1836388.790117102
USDC_DEPEG_MARCH_2023,16900056,1836388.790117102
USDC_DEPEG_MARCH_2023,16900056,688916.442039
USDC_DEPEG_MARCH_2023,16900056,18322913.77564213
USDC_DEPEG_MARCH_2023,16900056,1835535.845950768
USDC_DEPEG_MARCH_2023,16900056,704000.0
USDC_DEPEG_MARCH_2023,16900056,704000.0
USDC_DEPEG_MARCH_2023,16900056,672000.0
USDC_DEPEG_MARCH_2023,16900056,3816785.38308
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,9436768.770755017
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,2862499.03731
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,2862499.03731
USDC_DEPEG_MARCH_2023,16900056,667916.442039
USDC_DEPEG_MARCH_2023,16900056,1475936.309181895
USDC_DEPEG_MARCH_2023,16900056,10292846.816179862
USDC_DEPEG_MARCH_2023,16900056,6361108.9718
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,2862499.03731
USDC_DEPEG_MARCH_2023,16900056,6587818.895554952
USDC_DEPEG_MARCH_2023,16900056,1895200.771756656
USDC_DEPEG_MARCH_2023,16900056,1523117.381789934
USDC_DEPEG_MARCH_2023,16900056,2193670.42858236
USDC_DEPEG_MARCH_2023,16900056,4752649.399939938
USDC_DEPEG_MARCH_2023,16900056,1659193.877527
USDC_DEPEG_MARCH_2023,16900056,1659193.877527
USDC_DEPEG_MARCH_2023,16900056,1659193.877527
USDC_DEPEG_MARCH_2023,16900056,3915666.245418861
USDC_DEPEG_MARCH_2023,16900056,651000.0
USDC_DEPEG_MARCH_2023,16900056,647612.658525
USDC_DEPEG_MARCH_2023,16900056,8887214.858552346
USDC_DEPEG_MARCH_2023,16900056,646916.442039
USDC_DEPEG_MARCH_2023,16900056,646916.442039
USDC_DEPEG_MARCH_2023,16900056,646916.442039
USDC_DEPEG_MARCH_2023,16900056,646916.442039
USDC_DEPEG_MARCH_2023,16900056,3080554.4859
USDC_DEPEG_MARCH_2023,16900056,1907787.39311787
USDC_DEPEG_MARCH_2023,16900056,646916.442039
USDC_DEPEG_MARCH_2023,16900056,646916.442039
USDC_DEPEG_MARCH_2023,16900056,5546913.203211535
USDC_DEPEG_MARCH_2023,16900056,6445453.757095461
USDC_DEPEG_MARCH_2023,16900056,1587316.541412511
USDC_DEPEG_MARCH_2023,16900056,6384446.348776202
USDC_DEPEG_MARCH_2023,16900056,8786212.950464573
USDC_DEPEG_MARCH_2023,16900056,2707760.92356
USDC_DEPEG_MARCH_2023,16900056,2707760.92356
USDC_DEPEG_MARCH_2023,16900056,2707760.92356
USDC_DEPEG_MARCH_2023,16900056,630000.0
USDC_DEPEG_MARCH_2023,16900056,630000.0
USDC_DEPEG_MARCH_2023,16900056,1578267.791986133
USDC_DEPEG_MARCH_2023,16900056,1052770.784518145
USDC_DEPEG_MARCH_2023,16900056,898366.34577
USDC_DEPEG_MARCH_2023,16900056,628016.442039
USDC_DEPEG_MARCH_2023,16900056,1400147.704753521
USDC_DEPEG_MARCH_2023,16900056,14149569.305676978
USDC_DEPEG_MARCH_2023,16900056,628016.442039
USDC_DEPEG_MARCH_2023,16900056,7495436.046825183
USDC_DEPEG_MARCH_2023,16900056,8303633.396639658
USDC_DEPEG_MARCH_2023,16900056,3505049.479654236
USDC_DEPEG_MARCH_2023,16900056,1381396.928126928
USDC_DEPEG_MARCH_2023,16900056,9678391.293807888
USDC_DEPEG_MARCH_2023,16900056,6327086.220273771
USDC_DEPEG_MARCH_2023,16900056,9176456.628894432
USDC_DEPEG_MARCH_2023,16900056,1392671.318538771
USDC_DEPEG_MARCH_2023,16900056,1460497.094278983
USDC_DEPEG_MARCH_2023,16900056,12538348.265308635
USDC_DEPEG_MARCH_2023,16900056,9129415.206831224
USDC_DEPEG_MARCH_2023,16900056,628016.442039
USDC_DEPEG_MARCH_2023,16900056,1793585.052918525
USDC_DEPEG_MARCH_2023,16900056,628016.442039
USDC_DEPEG_MARCH_2023,16900056,2691499.03731
USDC_DEPEG_MARCH_2023,16900056,1397994.505523673
USDC_DEPEG_MARCH_2023,16900056,14558049.142906059
USDC_DEPEG_MARCH_2023,16900056,36047366.22887227
USDC_DEPEG_MARCH_2023,16900056,7409906.188528443
USDC_DEPEG_MARCH_2023,16900056,5703316.365604749
USDC_DEPEG_MARCH_2023,16900056,12768381.716364063
USDC_DEPEG_MARCH_2023,16900056,628016.442039
USDC_DEPEG_MARCH_2023,16900056,7177330.76616
USDC_DEPEG_MARCH_2023,16900056,628016.442039
USDC_DEPEG_MARCH_2023,16900056,6512052.015226686
USDC_DEPEG_MARCH_2023,16900056,1228699.216076874
USDC_DEPEG_MARCH_2023,16900056,2691499.03731
USDC_DEPEG_MARCH_2023,16900056,628016.442039
USDC_DEPEG_MARCH_2023,16900056,10790070.112851495
USDC_DEPEG_MARCH_2023,16900056,6746981.795157645
USDC_DEPEG_MARCH_2023,16900056,28105572.16746
USDC_DEPEG_MARCH_2023,16900056,627890.442039
USDC_DEPEG_MARCH_2023,16900056,7562342.383462575
USDC_DEPEG_MARCH_2023,16900056,13283650.191777084
USDC_DEPEG_MARCH_2023,16900056,627555.747006245
USDC_DEPEG_MARCH_2023,16900057,43126875.0
USDC_DEPEG_MARCH_2023,16900057,3961999.335061898
USDC_DEPEG_MARCH_2023,16900057,7921761.075733944
USDC_DEPEG_MARCH_2023,16900057,21375996.76769906
USDC_DEPEG_MARCH_2023,16900057,6908768.791513656
USDC_DEPEG_MARCH_2023,16900057,14443123.586720025
USDC_DEPEG_MARCH_2023,16900057,841896.456072
USDC_DEPEG_MARCH_2023,16900057,809550.0
USDC_DEPEG_MARCH_2023,16900057,809550.0
USDC_DEPEG_MARCH_2023,16900057,3773518.571
USDC_DEPEG_MARCH_2023,16900057,3773518.571
USDC_DEPEG_MARCH_2023,16900057,3773518.571
USDC_DEPEG_MARCH_2023,16900057,3773518.571
USDC_DEPEG_MARCH_2023,16900057,26414629.997
USDC_DEPEG_MARCH_2023,16900057,3773518.571
USDC_DEPEG_MARCH_2023,16900057,784980.0
USDC_DEPEG_MARCH_2023,16900057,7417067.969928522
USDC_DEPEG_MARCH_2023,16900057,777210.0
USDC_DEPEG_MARCH_2023,16900057,776740.39023
USDC_DEPEG_MARCH_2023,16900057,1700406.007545812
USDC_DEPEG_MARCH_2023,16900057,753480.0
USDC_DEPEG_MARCH_2023,16900057,3358662.25063271
USDC_DEPEG_MARCH_2023,16900057,6187999.246284072
USDC_DEPEG_MARCH_2023,16900057,710375.782074
USDC_DEPEG_MARCH_2023,16900057,693000.0
USDC_DEPEG_MARCH_2023,16900057,6925154.417268594
USDC_DEPEG_MARCH_2023,16900057,13090967.2776
USDC_DEPEG_MARCH_2023,16900057,2425856.0
USDC_DEPEG_MARCH_2023,16900057,667800.0
USDC_DEPEG_MARCH_2023,16900057,666275.782074
USDC_DEPEG_MARCH_2023,16900057,1776069.143081926
USDC_DEPEG_MARCH_2023,16900057,9093998.149528027
USDC_DEPEG_MARCH_2023,16900057,586957236.589
USDC_DEPEG_MARCH_2023,16900057,9592277.252264796
USDC_DEPEG_MARCH_2023,16900057,1547090.654615179
USDC_DEPEG_MARCH_2023,16900057,2822852.99646
USDC_DEPEG_MARCH_2023,16900057,2822852.99646
USDC_DEPEG_MARCH_2023,16900057,5160705.585576828
USDC_DEPEG_MARCH_2023,16900057,655775.782074
USDC_DEPEG_MARCH_2023,16900057,5580000.0
USDC_DEPEG_MARCH_2023,16900057,5760000.0
USDC_DEPEG_MARCH_2023,16900057,1550000.0
USDC_DEPEG_MARCH_2023,16900057,2543130.670674426
USDC_DEPEG_MARCH_2023,16900057,9251609.4075
USDC_DEPEG_MARCH_2023,16900057,645296.782074
USDC_DEPEG_MARCH_2023,16900057,645275.782074
USDC_DEPEG_MARCH_2023,16900057,9218655.642054716
USDC_DEPEG_MARCH_2023,16900057,2150919.27358
USDC_DEPEG_MARCH_2023,16900057,4769294.760145322
USDC_DEPEG_MARCH_2023,16900057,2765467.63746
USDC_DEPEG_MARCH_2023,16900057,2765467.63746
USDC_DEPEG_MARCH_2023,16900057,6364508.675686832
USDC_DEPEG_MARCH_2023,16900057,6364508.675686832
USDC_DEPEG_MARCH_2023,16900057,645275.782074
USDC_DEPEG_MARCH_2023,16900057,15764855.54152267
USDC_DEPEG_MARCH_2023,16900057,6364508.675686832
USDC_DEPEG_MARCH_2023,16900057,182008048.11
USDC_DEPEG_MARCH_2023,16900057,23191654.107746366
USDC_DEPEG_MARCH_2023,16900057,5348650.967173718
USDC_DEPEG_MARCH_2023,16900057,3781177.969305654
USDC_DEPEG_MARCH_2023,16900057,3781177.969305654
USDC_DEPEG_MARCH_2023,16900057,10561852.873420121
USDC_DEPEG_MARCH_2023,16900057,3780815.240287326
USDC_DEPEG_MARCH_2023,16900057,634775.782074
USDC_DEPEG_MARCH_2023,16900057,634775.782074
USDC_DEPEG_MARCH_2023,16900057,631810.882164
USDC_DEPEG_MARCH_2023,16900057,627890.442039
USDC_DEPEG_MARCH_2023,16900057,2690959.03731
USDC_DEPEG_MARCH_2023,16900057,4850479.334123124
USDC_DEPEG_MARCH_2023,16900057,14938709.097
USDC_DEPEG_MARCH_2023,16900057,1509175.767236202
USDC_DEPEG_MARCH_2023,16900057,624275.782074
USDC_DEPEG_MARCH_2023,16900057,624275.782074
USDC_DEPEG_MARCH_2023,16900057,624275.782074
USDC_DEPEG_MARCH_2023,16900057,624275.782074
USDC_DEPEG_MARCH_2023,16900057,624275.782074
USDC_DEPEG_MARCH_2023,16900057,2076549.343105482
USDC_DEPEG_MARCH_2023,16900057,2232099.097433094
USDC_DEPEG_MARCH_2023,16900057,2267776.583384334
USDC_DEPEG_MARCH_2023,16900057,613884.376182
USDC_DEPEG_MARCH_2023,16900057,8769776.8026
USDC_DEPEG_MARCH_2023,16900057,2630933.04078
USDC_DEPEG_MARCH_2023,16900057,1530441.069474898
USDC_DEPEG_MARCH_2023,16900057,111353994.7436042
USDC_DEPEG_MARCH_2023,16900057,8709183.363000402
USDC_DEPEG_MARCH_2023,16900057,1552531.46210609
USDC_DEPEG_MARCH_2023,16900057,609000.0
USDC_DEPEG_MARCH_2023,16900057,7150124.0
USDC_DEPEG_MARCH_2023,16900057,1346934.0
USDC_DEPEG_MARCH_2023,16900057,6035638.0
USDC_DEPEG_MARCH_2023,16900057,1505651.0
USDC_DEPEG_MARCH_2023,16900057,17368515.9186
USDC_DEPEG_MARCH_2023,16900057,17368515.9186
USDC_DEPEG_MARCH_2023,16900057,3039490.285755
USDC_DEPEG_MARCH_2023,16900057,11233991.783058094
USDC_DEPEG_MARCH_2023,16900057,606425.782074
USDC_DEPEG_MARCH_2023,16900057,1745183.070046566
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,6406201.835579844
USDC_DEPEG_MARCH_2023,16900057,1715375.51963397
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,5420534.752690596
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,1805518.856326608
USDC_DEPEG_MARCH_2023,16900057,6147187.483106754
USDC_DEPEG_MARCH_2023,16900057,899991.99601668
USDC_DEPEG_MARCH_2023,16900057,7000738.5084129
USDC_DEPEG_MARCH_2023,16900057,9330311.000088234
USDC_DEPEG_MARCH_2023,16900057,6781967.231738634
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,1343155.895913042
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,2129539.036827168
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,4338670.57528797
USDC_DEPEG_MARCH_2023,16900057,9330311.000088234
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,3621098.481602922
USDC_DEPEG_MARCH_2023,16900057,2229080.11185105
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,9330743.411361145
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,4702674.384823608
USDC_DEPEG_MARCH_2023,16900057,7783604.704307358
USDC_DEPEG_MARCH_2023,16900057,1333758.157581798
USDC_DEPEG_MARCH_2023,16900057,1184403.303918684
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,605375.782074
USDC_DEPEG_MARCH_2023,16900057,1151943.63103224
USDC_DEPEG_MARCH_2023,16900057,1558093.125967506
USDC_DEPEG_MARCH_2023,16900057,1298329.260621372
USDC_DEPEG_MARCH_2023,16900057,2593927.63746
USDC_DEPEG_MARCH_2023,16900057,4323212.7291
USDC_DEPEG_MARCH_2023,16900057,3605300.023305654
USDC_DEPEG_MARCH_2023,16900057,5235237.686430936
USDC_DEPEG_MARCH_2023,16900057,54493462.37910523
USDC_DEPEG_MARCH_2023,16900057,4764122.784631812
USDC_DEPEG_MARCH_2023,16900057,605249.782074
USDC_DEPEG_MARCH_2023,16900057,2593927.63746
USDC_DEPEG_MARCH_2023,16900057,1988953.75
USDC_DEPEG_MARCH_2023,16900057,603275.782074
USDC_DEPEG_MARCH_2023,16900058,3966685.158644624
USDC_DEPEG_MARCH_2023,16900058,6601380.036160944
USDC_DEPEG_MARCH_2023,16900058,57511753.152908444
USDC_DEPEG_MARCH_2023,16900058,18465692.203556575
USDC_DEPEG_MARCH_2023,16900058,3645300.264772944
USDC_DEPEG_MARCH_2023,16900058,4946460.0
USDC_DEPEG_MARCH_2023,16900058,4800000.0
USDC_DEPEG_MARCH_2023,16900058,10978000.0
USDC_DEPEG_MARCH_2023,16900058,15766433.77365
USDC_DEPEG_MARCH_2023,16900058,15798422.0541
USDC_DEPEG_MARCH_2023,16900058,15798422.0541
USDC_DEPEG_MARCH_2023,16900058,15798422.0541
USDC_DEPEG_MARCH_2023,16900058,15798422.0541
USDC_DEPEG_MARCH_2023,16900058,15798422.0541
USDC_DEPEG_MARCH_2023,16900058,15798422.0541
USDC_DEPEG_MARCH_2023,16900058,16192992.85975
USDC_DEPEG_MARCH_2023,16900058,16192992.85975
USDC_DEPEG_MARCH_2023,16900058,16192992.85975
USDC_DEPEG_MARCH_2023,16900058,16192992.85975
USDC_DEPEG_MARCH_2023,16900058,2653628.443924917
USDC_DEPEG_MARCH_2023,16900058,1891596.0
USDC_DEPEG_MARCH_2023,16900058,41712175.09873957
USDC_DEPEG_MARCH_2023,16900058,20224886.2145
USDC_DEPEG_MARCH_2023,16900058,9102725.73690048
USDC_DEPEG_MARCH_2023,16900058,1987514.0
USDC_DEPEG_MARCH_2023,16900058,6941654.54306549
USDC_DEPEG_MARCH_2023,16900058,756630.0
USDC_DEPEG_MARCH_2023,16900058,9125907.331964832
USDC_DEPEG_MARCH_2023,16900058,19800000.0
USDC_DEPEG_MARCH_2023,16900058,2970000.0
USDC_DEPEG_MARCH_2023,16900058,6879892.71312
USDC_DEPEG_MARCH_2023,16900058,3895847.26464
USDC_DEPEG_MARCH_2023,16900058,3129239.6532736
USDC_DEPEG_MARCH_2023,16900058,1414359.916962496
USDC_DEPEG_MARCH_2023,16900058,15594198.64474584
USDC_DEPEG_MARCH_2023,16900058,5033679.50546748
USDC_DEPEG_MARCH_2023,16900058,5760000.0
USDC_DEPEG_MARCH_2023,16900058,2540911.50976
USDC_DEPEG_MARCH_2023,16900058,1777939.306166816
USDC_DEPEG_MARCH_2023,16900058,1799854.667938496
USDC_DEPEG_MARCH_2023,16900058,10106697.859827504
USDC_DEPEG_MARCH_2023,16900058,13426430.508722816
USDC_DEPEG_MARCH_2023,16900058,1561211.067072158
USDC_DEPEG_MARCH_2023,16900058,665577.360273
USDC_DEPEG_MARCH_2023,16900058,4718477.55825
USDC_DEPEG_MARCH_2023,16900058,2822852.99646
USDC_DEPEG_MARCH_2023,16900058,5167445.884253856
USDC_DEPEG_MARCH_2023,16900058,2790000.0
USDC_DEPEG_MARCH_2023,16900058,1608745.0
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,645989.271312
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,645989.271312
USDC_DEPEG_MARCH_2023,16900058,2153297.57104
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,2153297.57104
USDC_DEPEG_MARCH_2023,16900058,6371545.989919616
USDC_DEPEG_MARCH_2023,16900058,1719438.871869312
USDC_DEPEG_MARCH_2023,16900058,15380696.936
USDC_DEPEG_MARCH_2023,16900058,758168.962069088
USDC_DEPEG_MARCH_2023,16900058,3785064.884115888
USDC_DEPEG_MARCH_2023,16900058,3785095.14550976
USDC_DEPEG_MARCH_2023,16900058,3785064.884115888
USDC_DEPEG_MARCH_2023,16900058,3785428.020842352
USDC_DEPEG_MARCH_2023,16900058,635489.271312
USDC_DEPEG_MARCH_2023,16900058,6052278.7744
USDC_DEPEG_MARCH_2023,16900058,17856836.3232
USDC_DEPEG_MARCH_2023,16900058,2707760.92356
USDC_DEPEG_MARCH_2023,16900058,2181489.08782032
USDC_DEPEG_MARCH_2023,16900058,2690959.03731
USDC_DEPEG_MARCH_2023,16900058,625157.271312
USDC_DEPEG_MARCH_2023,16900058,1854276.005499136
USDC_DEPEG_MARCH_2023,16900058,625157.271312
USDC_DEPEG_MARCH_2023,16900058,624989.271312
USDC_DEPEG_MARCH_2023,16900058,624989.271312
USDC_DEPEG_MARCH_2023,16900058,624989.271312
USDC_DEPEG_MARCH_2023,16900058,5884155.68863682
USDC_DEPEG_MARCH_2023,16900058,13326057.126051072
USDC_DEPEG_MARCH_2023,16900058,8407286.878806368
USDC_DEPEG_MARCH_2023,16900058,7513910.569787216
USDC_DEPEG_MARCH_2023,16900058,5665111.875832192
USDC_DEPEG_MARCH_2023,16900058,36077356.95864766
USDC_DEPEG_MARCH_2023,16900058,2272811.406459536
USDC_DEPEG_MARCH_2023,16900058,3271317.45040232
USDC_DEPEG_MARCH_2023,16900058,2740227.857185936
USDC_DEPEG_MARCH_2023,16900058,14435696.936
USDC_DEPEG_MARCH_2023,16900058,8956682.511766791
USDC_DEPEG_MARCH_2023,16900058,28861973.872
USDC_DEPEG_MARCH_2023,16900058,2132943.591322416
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,9341307.602005392
USDC_DEPEG_MARCH_2023,16900058,1764008.39345664
USDC_DEPEG_MARCH_2023,16900058,1786173.943950336
USDC_DEPEG_MARCH_2023,16900058,6613126.623466848
USDC_DEPEG_MARCH_2023,16900058,9553467.708358465
USDC_DEPEG_MARCH_2023,16900058,1493779.162633104
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,2070198.921044688
USDC_DEPEG_MARCH_2023,16900058,6976664.74067856
USDC_DEPEG_MARCH_2023,16900058,1343959.667043552
USDC_DEPEG_MARCH_2023,16900058,9341307.602005392
USDC_DEPEG_MARCH_2023,16900058,1341160.111837968
USDC_DEPEG_MARCH_2023,16900058,5585632.140229776
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,8785090.819304207
USDC_DEPEG_MARCH_2023,16900058,6546629.97198576
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,7506877.407501072
USDC_DEPEG_MARCH_2023,16900058,5925907.973980656
USDC_DEPEG_MARCH_2023,16900058,1493317.380331152
USDC_DEPEG_MARCH_2023,16900058,6527523.729242496
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,3415543.934994096
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,1996140.584369136
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,3083782.212435456
USDC_DEPEG_MARCH_2023,16900058,10977517.743396817
USDC_DEPEG_MARCH_2023,16900058,9369707.21357544
USDC_DEPEG_MARCH_2023,16900058,6018755.07806688
USDC_DEPEG_MARCH_2023,16900058,2087458.034580144
USDC_DEPEG_MARCH_2023,16900058,4071880.893037248
USDC_DEPEG_MARCH_2023,16900058,10273126.564556785
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,606089.271312
USDC_DEPEG_MARCH_2023,16900058,8504529.209474497
USDC_DEPEG_MARCH_2023,16900058,8473878.409182431
USDC_DEPEG_MARCH_2023,16900058,3351962.28429408
USDC_DEPEG_MARCH_2023,16900058,1996078.19228851
USDC_DEPEG_MARCH_2023,16900058,12533455.749878688
USDC_DEPEG_MARCH_2023,16900058,6460203.290851104
USDC_DEPEG_MARCH_2023,16900058,605963.271312
USDC_DEPEG_MARCH_2023,16900058,2178466.815760512
USDC_DEPEG_MARCH_2023,16900058,9357227.12481216
USDC_DEPEG_MARCH_2023,16900058,6111860.97602832
USDC_DEPEG_MARCH_2023,16900058,2013875.649114624
USDC_DEPEG_MARCH_2023,16900058,805370.976238272
USDC_DEPEG_MARCH_2023,16900058,2235879.159235938
USDC_DEPEG_MARCH_2023,16900058,2882141.8194
USDC_DEPEG_MARCH_2023,16900058,13529811.271318585
USDC_DEPEG_MARCH_2023,16900058,605249.782074
USDC_DEPEG_MARCH_2023,16900058,2735556.086465316
USDC_DEPEG_MARCH_2023,16900058,604938.397309776
USDC_DEPEG_MARCH_2023,16900059,29518077.838892538
USDC_DEPEG_MARCH_2023,16900059,42621531.25739553
USDC_DEPEG_MARCH_2023,16900059,43126875.0
USDC_DEPEG_MARCH_2023,16900059,43126875.0
USDC_DEPEG_MARCH_2023,16900059,15143453.696048522
USDC_DEPEG_MARCH_2023,16900059,34501500.0
USDC_DEPEG_MARCH_2023,16900059,7574198.729348919
USDC_DEPEG_MARCH_2023,16900059,10212555.55204
USDC_DEPEG_MARCH_2023,16900059,2698386.07717
USDC_DEPEG_MARCH_2023,16900059,9037809.98894475
USDC_DEPEG_MARCH_2023,16900059,3330000.0
USDC_DEPEG_MARCH_2023,16900059,757470.0
USDC_DEPEG_MARCH_2023,16900059,2706516.813687625
USDC_DEPEG_MARCH_2023,16900059,1850763.180182768
USDC_DEPEG_MARCH_2023,16900059,744930.938472
USDC_DEPEG_MARCH_2023,16900059,725904.938472
USDC_DEPEG_MARCH_2023,16900059,19800000.0
USDC_DEPEG_MARCH_2023,16900059,1477444.5
USDC_DEPEG_MARCH_2023,16900059,672000.0
USDC_DEPEG_MARCH_2023,16900059,9574060.706350425
USDC_DEPEG_MARCH_2023,16900059,9898026.239611395
USDC_DEPEG_MARCH_2023,16900059,11163870.195282625
USDC_DEPEG_MARCH_2023,16900059,188892113.25
USDC_DEPEG_MARCH_2023,16900059,5580000.0
USDC_DEPEG_MARCH_2023,16900059,2479302.4
USDC_DEPEG_MARCH_2023,16900059,2133741.32125
USDC_DEPEG_MARCH_2023,16900059,640122.396375
USDC_DEPEG_MARCH_2023,16900059,6313679.605541
USDC_DEPEG_MARCH_2023,16900059,6313679.605541
USDC_DEPEG_MARCH_2023,16900059,1438598.880805625
USDC_DEPEG_MARCH_2023,16900059,12615593.15179625
USDC_DEPEG_MARCH_2023,16900059,2133741.32125
USDC_DEPEG_MARCH_2023,16900059,2743381.69875
USDC_DEPEG_MARCH_2023,16900059,6313679.605541
USDC_DEPEG_MARCH_2023,16900059,6313679.605541
